day,month,year,mintp,mxntp,p,evp,,,,,,,,,
16,8,1999,23.58,36.91,0.02,5.7,,,,,,,,,
17,8,1999,26.37,37.49,0.01,6.7,,,,,,,,,
18,8,1999,24.84,37.67,0.16,5.6,,,,,,,,,
19,8,1999,25.78,40.74,0,6.3,,,,,,,,,
20,8,1999,25.82,40.67,0,7.9,,,,,,,,,
21,8,1999,24.98,38.18,0,8.5,,,,,,,,,
22,8,1999,25.34,36.14,0.01,5.4,,,,,,,,,
23,8,1999,23.03,35.83,0,5.8,,,,,,,,,
24,8,1999,23.69,36.07,0,6.4,,,,,,,,,
25,8,1999,24.45,36.79,0,6,,,,,,,,,
26,8,1999,24.16,37.71,0,6.9,,,,,,,,,
27,8,1999,25.08,35.44,0.03,7,,,,,,,,,
28,8,1999,26.19,36.46,0.43,5.8,,,,,,,,,
29,8,1999,23.86,36.69,0.09,5.8,,,,,,,,,
30,8,1999,23.97,32.08,0.55,6.4,,,,,,,,,
31,8,1999,22.68,30.8,0,4.6,,,,,,,,,
1,9,1999,21.39,32.6,0,4.8,,,,,,,,,
2,9,1999,21.73,32.97,0,4.6,,,,,,,,,
3,9,1999,23.12,33.58,0.16,5.6,,,,,,,,,
4,9,1999,24.16,34.14,3.08,5.4,,,,,,,,,
5,9,1999,22.69,32.66,4.31,5.7,,,,,,,,,
6,9,1999,24.22,35.61,3.94,4.7,,,,,,,,,
7,9,1999,24.47,34.65,1.4,5.7,,,,,,,,,
8,9,1999,23.16,29.58,3.62,6.4,,,,,,,,,
9,9,1999,22.54,28.91,6.57,4.7,,,,,,,,,
10,9,1999,21.32,28.82,2.5,3.9,,,,,,,,,
11,9,1999,20.72,28.37,1.85,4.1,,,,,,,,,
12,9,1999,20.04,27.21,4.87,4.1,,,,,,,,,
13,9,1999,19.6,29.43,0.47,3.6,,,,,,,,,
14,9,1999,21.97,31.65,0.83,4.4,,,,,,,,,
15,9,1999,22.66,34.62,0.56,5.1,,,,,,,,,
16,9,1999,21.62,29.34,0.04,4.9,,,,,,,,,
17,9,1999,20.64,29.01,0.01,4.9,,,,,,,,,
18,9,1999,20.27,30.66,0.01,4.4,,,,,,,,,
19,9,1999,21.59,32.93,0.09,4.8,,,,,,,,,
20,9,1999,23.1,31.34,1.17,5,,,,,,,,,
21,9,1999,21.35,28.54,0.01,4.4,,,,,,,,,
22,9,1999,20.17,31.22,0,4.1,,,,,,,,,
23,9,1999,21.14,32.64,0.01,4.6,,,,,,,,,
24,9,1999,21.12,33.94,0,4.5,,,,,,,,,
25,9,1999,20.68,34.89,0,4.8,,,,,,,,,
26,9,1999,20.74,31.55,0.01,5.8,,,,,,,,,
27,9,1999,21.82,32.14,0.03,4,,,,,,,,,
28,9,1999,22.45,30.76,0.31,4.8,,,,,,,,,
29,9,1999,20.27,29.14,0,3.8,,,,,,,,,
30,9,1999,18.02,32.15,0,4,,,,,,,,,
1,10,1999,20.57,27.16,0.13,4.7,,,,,,,,,
2,10,1999,19.09,29.29,0,3.8,,,,,,,,,
3,10,1999,19,32.28,0.28,3.8,,,,,,,,,
4,10,1999,20.27,26.9,4.27,4.6,,,,,,,,,
5,10,1999,18.35,23.89,0.06,3.8,,,,,,,,,
6,10,1999,17.49,23.59,0.18,3.8,,,,,,,,,
7,10,1999,17.82,24.05,0.2,2.8,,,,,,,,,
8,10,1999,17.52,23.82,5.75,3.2,,,,,,,,,
9,10,1999,16.25,22.77,0.4,3,,,,,,,,,
10,10,1999,15.12,24.77,0.03,2.7,,,,,,,,,
11,10,1999,16.86,25.97,0.04,2.8,,,,,,,,,
12,10,1999,15.42,26.79,0,3.1,,,,,,,,,
13,10,1999,17.56,27.98,0,3.5,,,,,,,,,
14,10,1999,20.04,29.54,0.34,3.8,,,,,,,,,
15,10,1999,19.43,25.71,3.11,3.5,,,,,,,,,
16,10,1999,18.58,23.82,2.39,3,,,,,,,,,
17,10,1999,17.73,24.02,5.16,2.8,,,,,,,,,
18,10,1999,18.91,29.55,0.16,3.2,,,,,,,,,
19,10,1999,18.75,25.46,0,3.9,,,,,,,,,
20,10,1999,18.35,25.42,0.18,3.2,,,,,,,,,
21,10,1999,18.14,26.45,0.19,3.2,,,,,,,,,
22,10,1999,16.45,27.47,0,3.1,,,,,,,,,
23,10,1999,16.98,29.03,0,3.9,,,,,,,,,
24,10,1999,18.11,30.36,0,4.2,,,,,,,,,
25,10,1999,18.38,32.76,0,3.8,,,,,,,,,
26,10,1999,19.98,34.71,0,4.7,,,,,,,,,
27,10,1999,20.82,35.58,0,5.5,,,,,,,,,
28,10,1999,19.94,31.31,0,5.3,,,,,,,,,
29,10,1999,18.63,28.07,0,4.1,,,,,,,,,
30,10,1999,17.3,28.46,0,2.9,,,,,,,,,
31,10,1999,17.82,26.11,0.01,3,,,,,,,,,
1,11,1999,16.38,25.66,0,2.8,,,,,,,,,
2,11,1999,15.8,27.6,0,2.4,,,,,,,,,
3,11,1999,16.28,26.7,1.61,2.9,,,,,,,,,
4,11,1999,16.11,25.15,4.98,2.8,,,,,,,,,
5,11,1999,14.91,21.95,1.06,2.7,,,,,,,,,
6,11,1999,14.39,23.19,1.92,2.5,,,,,,,,,
7,11,1999,15.24,17.6,9.28,2.5,,,,,,,,,
8,11,1999,15.56,20.24,7,1.8,,,,,,,,,
9,11,1999,13.41,20.4,0.05,1.2,,,,,,,,,
10,11,1999,11.86,19.16,0.83,1.8,,,,,,,,,
11,11,1999,12.46,20.15,0.43,2.1,,,,,,,,,
12,11,1999,14.29,21.6,6.09,2.1,,,,,,,,,
13,11,1999,15.97,23.23,8.08,2,,,,,,,,,
14,11,1999,14.07,21.31,0.47,2,,,,,,,,,
15,11,1999,13.52,20.62,2.17,1.8,,,,,,,,,
16,11,1999,14.81,20.54,0.08,1.7,,,,,,,,,
17,11,1999,12.56,21.84,0.85,1.9,,,,,,,,,
18,11,1999,11.87,16.89,0.13,2.2,,,,,,,,,
19,11,1999,10.13,18.93,0.27,1.6,,,,,,,,,
20,11,1999,10.62,20.4,0.39,2.1,,,,,,,,,
21,11,1999,10.37,18.68,1.18,2,,,,,,,,,
22,11,1999,7.7,14,10.71,2.5,,,,,,,,,
23,11,1999,9.84,14.52,0.49,1.8,,,,,,,,,
24,11,1999,10.45,16.44,2.27,1.4,,,,,,,,,
25,11,1999,9.21,15.96,0.2,1.1,,,,,,,,,
26,11,1999,9.78,18,0.05,1.5,,,,,,,,,
27,11,1999,11.66,15.86,31.7,1.7,,,,,,,,,
28,11,1999,14.59,16.9,46.21,0.9,,,,,,,,,
29,11,1999,14.55,17.73,21.84,0.9,,,,,,,,,
30,11,1999,13.53,18.55,5.12,0.9,,,,,,,,,
1,12,1999,13.33,17.13,1.72,1.2,,,,,,,,,
2,12,1999,12.09,17.6,1.2,1.1,,,,,,,,,
3,12,1999,11.19,17.48,0.01,0.9,,,,,,,,,
4,12,1999,8.47,19.89,0,1.4,,,,,,,,,
5,12,1999,10.27,15.38,3.22,1.7,,,,,,,,,
6,12,1999,10.19,12.94,5.79,1.1,,,,,,,,,
7,12,1999,8.03,14.1,0,1.2,,,,,,,,,
8,12,1999,7.34,14.79,0,1.6,,,,,,,,,
9,12,1999,5.37,16.97,0,1.4,,,,,,,,,
10,12,1999,7.83,15.79,1,1.8,,,,,,,,,
11,12,1999,9.63,14.06,4.44,1.6,,,,,,,,,
12,12,1999,11.53,16.49,0.21,1,,,,,,,,,
13,12,1999,10.17,17.15,0.22,1.5,,,,,,,,,
14,12,1999,8.51,18.92,0,1.5,,,,,,,,,
15,12,1999,11.01,19.64,0,1.5,,,,,,,,,
16,12,1999,9.09,13.88,3.24,2,,,,,,,,,
17,12,1999,9.01,14.17,0.33,1.1,,,,,,,,,
18,12,1999,11.1,18.02,0.77,1.2,,,,,,,,,
19,12,1999,7.76,15.94,0.68,1.3,,,,,,,,,
20,12,1999,6.28,15.92,6.73,1.3,,,,,,,,,
21,12,1999,7.98,11.94,0.73,1.4,,,,,,,,,
22,12,1999,7.24,12.05,0.01,1.4,,,,,,,,,
23,12,1999,6.08,12.55,0,1.6,,,,,,,,,
24,12,1999,4.1,12.64,0,1.4,,,,,,,,,
25,12,1999,4.96,13.01,0.04,1.5,,,,,,,,,
26,12,1999,6.83,17.73,0,1.2,,,,,,,,,
27,12,1999,8.6,17.94,0.01,1.9,,,,,,,,,
28,12,1999,10.45,17.2,0.54,1.9,,,,,,,,,
29,12,1999,9.3,14.96,0.22,1.7,,,,,,,,,
30,12,1999,7.88,10.7,3.38,1.7,,,,,,,,,
31,12,1999,7.09,11.72,0.31,0.9,,,,,,,,,
1,1,2000,6.52,10.13,1.97,1.3,,,,,,,,,
2,1,2000,6.52,10.13,1.97,1.2,,,,,,,,,
3,1,2000,5.68,13.05,0.02,1.1,,,,,,,,,
4,1,2000,5.91,12.59,0.13,0.9,,,,,,,,,
5,1,2000,7.34,13.82,0.05,1.3,,,,,,,,,
6,1,2000,6.23,14.62,0,1.2,,,,,,,,,
7,1,2000,7.82,13.74,0.03,1.2,,,,,,,,,
8,1,2000,7.32,14.34,0.3,1.3,,,,,,,,,
9,1,2000,8.09,14.76,0.15,1.4,,,,,,,,,
10,1,2000,5.95,14.63,0.07,1.6,,,,,,,,,
11,1,2000,6.56,13.61,0.29,1,,,,,,,,,
12,1,2000,8.23,14.04,0.55,0.8,,,,,,,,,
13,1,2000,7.29,12.4,1.72,1,,,,,,,,,
14,1,2000,6.33,11.16,1.02,1.2,,,,,,,,,
15,1,2000,6.72,12.07,0.17,1.4,,,,,,,,,
16,1,2000,3.85,14.96,0.14,1.6,,,,,,,,,
17,1,2000,5.71,15.64,0.02,1.3,,,,,,,,,
18,1,2000,7.04,12.53,2.1,1.2,,,,,,,,,
19,1,2000,7.52,12.62,0.34,1.3,,,,,,,,,
20,1,2000,9.75,13.37,2.97,1.4,,,,,,,,,
21,1,2000,6.72,12.71,0.01,1.8,,,,,,,,,
22,1,2000,5.64,12.8,0.04,1.5,,,,,,,,,
23,1,2000,7.11,13.21,0.08,1.5,,,,,,,,,
24,1,2000,6.66,13.03,1.29,1.2,,,,,,,,,
25,1,2000,6.34,11.1,0.91,0.9,,,,,,,,,
26,1,2000,5.02,11.77,0.29,1.5,,,,,,,,,
27,1,2000,6.09,14.31,0.06,1.3,,,,,,,,,
28,1,2000,7.91,14.35,0.01,1.4,,,,,,,,,
29,1,2000,5.93,16.69,0,1.6,,,,,,,,,
30,1,2000,7.51,16.18,0,1.7,,,,,,,,,
31,1,2000,8.97,15.67,0.05,1.5,,,,,,,,,
1,2,2000,8.2,15.7,0.1,1.7,,,,,,,,,
2,2,2000,6.61,19.52,0,1.8,,,,,,,,,
3,2,2000,7.1,19.63,0,2.4,,,,,,,,,
4,2,2000,10.72,17.14,0.64,1.7,,,,,,,,,
5,2,2000,8.68,16.3,1.27,1.4,,,,,,,,,
6,2,2000,7.42,14.68,0,1.8,,,,,,,,,
7,2,2000,7.19,15.28,0,1.6,,,,,,,,,
8,2,2000,6.06,15.66,0,1.8,,,,,,,,,
9,2,2000,8.16,14.8,0.07,1.6,,,,,,,,,
10,2,2000,10.5,17.61,0.01,2,,,,,,,,,
11,2,2000,10.11,13.23,1.61,2.2,,,,,,,,,
12,2,2000,8.64,14.91,0,2.1,,,,,,,,,
13,2,2000,7.55,15.77,1.09,2,,,,,,,,,
14,2,2000,8.97,14.09,0.53,1.7,,,,,,,,,
15,2,2000,8.76,15.2,0.5,1.9,,,,,,,,,
16,2,2000,8.64,16.35,0.17,1.9,,,,,,,,,
17,2,2000,8.34,18.84,0.06,2.7,,,,,,,,,
18,2,2000,10.6,14.03,5.13,1.7,,,,,,,,,
19,2,2000,8.97,14.33,1.49,2,,,,,,,,,
20,2,2000,6.99,19.06,0,2.9,,,,,,,,,
21,2,2000,9.38,15.84,0.13,2.1,,,,,,,,,
22,2,2000,8.01,15.19,0,2.1,,,,,,,,,
23,2,2000,6.51,14.83,0.09,2.1,,,,,,,,,
24,2,2000,7.21,13.16,1.22,1.3,,,,,,,,,
25,2,2000,6.71,12.43,0.23,1.9,,,,,,,,,
26,2,2000,6.65,15.52,0.08,2,,,,,,,,,
27,2,2000,4.93,17.85,0,2.4,,,,,,,,,
28,2,2000,7.92,19.38,0,2.4,,,,,,,,,
29,2,2000,8.47,18.27,0.3,2,,,,,,,,,
1,3,2000,9.13,18.14,0.07,2.3,,,,,,,,,
2,3,2000,7.56,21.67,0,3.2,,,,,,,,,
3,3,2000,9.69,14.95,0.1,2.3,,,,,,,,,
4,3,2000,7.52,15.81,0,2.5,,,,,,,,,
5,3,2000,5.3,20.37,0,3.4,,,,,,,,,
6,3,2000,7.94,17.92,0,2.7,,,,,,,,,
7,3,2000,6.7,17.92,0,2.3,,,,,,,,,
8,3,2000,8.39,20.6,0.02,3.1,,,,,,,,,
9,3,2000,8.91,17.27,0.02,2.3,,,,,,,,,
10,3,2000,8.6,17.02,0.03,2.6,,,,,,,,,
11,3,2000,8.19,20.51,0,3.5,,,,,,,,,
12,3,2000,9.19,20.79,0,3.6,,,,,,,,,
13,3,2000,9.51,23.48,0,3.3,,,,,,,,,
14,3,2000,9.62,21.72,0.26,3.1,,,,,,,,,
15,3,2000,11.93,18.15,0.13,2.5,,,,,,,,,
16,3,2000,10.4,17.79,0.35,2.5,,,,,,,,,
17,3,2000,9.42,15.91,1.54,2.4,,,,,,,,,
18,3,2000,8.87,18.83,0.04,3,,,,,,,,,
19,3,2000,9.74,17.58,0.57,3,,,,,,,,,
20,3,2000,9.59,16.65,3.21,2.1,,,,,,,,,
21,3,2000,10.19,16.18,9.57,2.3,,,,,,,,,
22,3,2000,9.22,19.99,1.49,2.9,,,,,,,,,
23,3,2000,9.24,19.81,0.02,2.7,,,,,,,,,
24,3,2000,9.78,21.52,0.09,3.2,,,,,,,,,
25,3,2000,10.9,23.02,0.1,3.7,,,,,,,,,
26,3,2000,11.92,19.16,0.4,2.5,,,,,,,,,
27,3,2000,10.56,18.69,0.47,2.5,,,,,,,,,
28,3,2000,8.93,20.35,0.03,3.8,,,,,,,,,
29,3,2000,10.57,24.96,0.01,4.6,,,,,,,,,
30,3,2000,11.43,19.76,0.01,3.3,,,,,,,,,
31,3,2000,10.03,22.83,0.02,3.9,,,,,,,,,
1,4,2000,12.05,25.36,3.12,4.3,,,,,,,,,
2,4,2000,11.61,21.2,0,3.6,,,,,,,,,
3,4,2000,11.22,23.27,0.06,3.9,,,,,,,,,
4,4,2000,12.68,22.76,0.01,4.1,,,,,,,,,
5,4,2000,12.38,25.04,2.58,3.7,,,,,,,,,
6,4,2000,10.89,20.84,0.06,3.9,,,,,,,,,
7,4,2000,9.57,21.11,0,4,,,,,,,,,
8,4,2000,9.52,20.31,0,3.3,,,,,,,,,
9,4,2000,9.43,19.42,2.43,3.1,,,,,,,,,
10,4,2000,12.88,18.94,5.35,2.2,,,,,,,,,
11,4,2000,12.89,23.52,0.3,3.7,,,,,,,,,
12,4,2000,12.33,22,13.89,3.9,,,,,,,,,
13,4,2000,9.58,20.57,0.17,3.7,,,,,,,,,
14,4,2000,11.13,26.71,0,4.7,,,,,,,,,
15,4,2000,13.51,27.22,0,5.7,,,,,,,,,
16,4,2000,12.13,22.49,0,4.5,,,,,,,,,
17,4,2000,11.96,27.8,0.07,5.4,,,,,,,,,
18,4,2000,12.51,19.14,5.22,3.5,,,,,,,,,
19,4,2000,13.16,20,0.03,3.9,,,,,,,,,
20,4,2000,11.06,19.7,0.86,3.6,,,,,,,,,
21,4,2000,11.55,20.88,0.04,4.1,,,,,,,,,
22,4,2000,12.45,23.5,0,4.4,,,,,,,,,
23,4,2000,12.53,27.35,0,5.5,,,,,,,,,
24,4,2000,13.81,25.08,0,5,,,,,,,,,
25,4,2000,12,22.47,0,4.3,,,,,,,,,
26,4,2000,11.31,25.7,0,4.5,,,,,,,,,
27,4,2000,13.22,28.73,0,4.3,,,,,,,,,
28,4,2000,14.33,25.51,0.62,4.2,,,,,,,,,
29,4,2000,14.06,20.5,0.29,4.2,,,,,,,,,
30,4,2000,11.82,21.55,0.03,4.4,,,,,,,,,
1,5,2000,10.4,23.92,0,4.4,,,,,,,,,
2,5,2000,11.88,22.63,0.06,4,,,,,,,,,
3,5,2000,12.9,23.35,0,4.1,,,,,,,,,
4,5,2000,13.04,25.8,0.06,4.8,,,,,,,,,
5,5,2000,13.93,25.98,0,5.3,,,,,,,,,
6,5,2000,14.52,28.37,0,5.5,,,,,,,,,
7,5,2000,15.07,26.1,0.29,4.1,,,,,,,,,
8,5,2000,16.95,26.57,1.01,4,,,,,,,,,
9,5,2000,16.59,28.55,0.12,5.6,,,,,,,,,
10,5,2000,16.88,28.55,1.93,4.6,,,,,,,,,
11,5,2000,16.73,29.83,0.98,6.1,,,,,,,,,
12,5,2000,17.14,27.89,3.26,4,,,,,,,,,
13,5,2000,17.46,26.95,0.19,4.2,,,,,,,,,
14,5,2000,17.21,28.25,0.03,5.7,,,,,,,,,
15,5,2000,16.84,26.96,1.52,4.2,,,,,,,,,
16,5,2000,16.11,26.89,0.73,4.1,,,,,,,,,
17,5,2000,15.83,27.21,0.02,5.6,,,,,,,,,
18,5,2000,16.32,28.28,1.8,5.8,,,,,,,,,
19,5,2000,17.64,28.77,7.19,5.8,,,,,,,,,
20,5,2000,15.82,26.82,0,5.5,,,,,,,,,
21,5,2000,15.67,28.55,0,5.3,,,,,,,,,
22,5,2000,18.66,32.61,0.04,6.2,,,,,,,,,
23,5,2000,19.47,29.25,0.04,5.3,,,,,,,,,
24,5,2000,18.39,25.82,0,5.5,,,,,,,,,
25,5,2000,18.6,27.86,1.74,5.2,,,,,,,,,
26,5,2000,19.21,25.05,13.17,2.8,,,,,,,,,
27,5,2000,17.99,22.87,18.53,3.5,,,,,,,,,
28,5,2000,16.7,22.13,0.67,4.1,,,,,,,,,
29,5,2000,16.39,26.36,0.25,5.1,,,,,,,,,
30,5,2000,15.74,27.98,0,6.4,,,,,,,,,
31,5,2000,17.77,28.17,0,6.3,,,,,,,,,
1,6,2000,17.51,29.82,0,6.3,,,,,,,,,
2,6,2000,17.98,28.83,0,6.1,,,,,,,,,
3,6,2000,17.47,27.61,0,4.6,,,,,,,,,
4,6,2000,16.64,29.23,0,6.4,,,,,,,,,
5,6,2000,17.54,28.68,0,6.2,,,,,,,,,
6,6,2000,17.19,30.31,0,6.6,,,,,,,,,
7,6,2000,18.69,28.7,2.69,6.5,,,,,,,,,
8,6,2000,17.49,24.31,5.27,5.1,,,,,,,,,
9,6,2000,17.1,22.67,16.09,4.4,,,,,,,,,
10,6,2000,16.77,27.76,0.51,5,,,,,,,,,
11,6,2000,17.39,30.09,0.48,5.6,,,,,,,,,
12,6,2000,17.23,24.25,0.08,5.9,,,,,,,,,
13,6,2000,15.69,25.81,0.32,5.3,,,,,,,,,
14,6,2000,16.53,26.81,0.52,4.6,,,,,,,,,
15,6,2000,17.24,27.05,0.12,4.5,,,,,,,,,
16,6,2000,17.42,25.17,3.64,4.9,,,,,,,,,
17,6,2000,16.98,26.76,0.14,5.4,,,,,,,,,
18,6,2000,17.93,28.86,0,5.8,,,,,,,,,
19,6,2000,18.01,28.43,0,5.6,,,,,,,,,
20,6,2000,16.99,28.47,0.76,5.8,,,,,,,,,
21,6,2000,19.25,28.13,0.13,5.7,,,,,,,,,
22,6,2000,18.73,29.94,0.13,6.1,,,,,,,,,
23,6,2000,19.36,31.55,0.06,6.9,,,,,,,,,
24,6,2000,20.04,33.44,0.88,7,,,,,,,,,
25,6,2000,19.94,31.17,0.19,5.6,,,,,,,,,
26,6,2000,19.28,31.12,0,6.2,,,,,,,,,
27,6,2000,18.71,30.92,0,6.2,,,,,,,,,
28,6,2000,19.02,32.48,0,6.5,,,,,,,,,
29,6,2000,20.9,35.6,0,7.9,,,,,,,,,
30,6,2000,21.12,31.7,0,7.1,,,,,,,,,
1,7,2000,20.08,32.26,0,6.4,,,,,,,,,
2,7,2000,20.56,35.29,0,7.5,,,,,,,,,
3,7,2000,22.51,36.95,0,8.2,,,,,,,,,
4,7,2000,23.21,38.45,0,8.9,,,,,,,,,
5,7,2000,24.18,38.93,0,9,,,,,,,,,
6,7,2000,23.12,37.02,0,7.7,,,,,,,,,
7,7,2000,22.99,39.63,0,8,,,,,,,,,
8,7,2000,24.87,43.31,0,9.4,,,,,,,,,
9,7,2000,23.45,37.27,0.03,8.1,,,,,,,,,
10,7,2000,21.07,29.7,0,5.8,,,,,,,,,
11,7,2000,20.18,36.26,0,7.9,,,,,,,,,
12,7,2000,22.3,32.8,0.01,6.6,,,,,,,,,
13,7,2000,20.35,29.3,0,6.2,,,,,,,,,
14,7,2000,19.06,27.59,0,5.6,,,,,,,,,
15,7,2000,18.5,28.76,0,5.6,,,,,,,,,
16,7,2000,19.03,30.3,0,6.3,,,,,,,,,
17,7,2000,19.73,29.8,0,6,,,,,,,,,
18,7,2000,20.81,33.53,0,7.1,,,,,,,,,
19,7,2000,22.53,33.27,0,5,,,,,,,,,
20,7,2000,20.9,31.2,0,5.5,,,,,,,,,
21,7,2000,19.94,33.47,0,6.2,,,,,,,,,
22,7,2000,21.88,32.9,0,5.9,,,,,,,,,
23,7,2000,20.03,32.18,0,6.4,,,,,,,,,
24,7,2000,20.62,33.74,0,7.4,,,,,,,,,
25,7,2000,21.18,34.67,0,7.3,,,,,,,,,
26,7,2000,21.99,34.84,0,6.8,,,,,,,,,
27,7,2000,23.53,37.94,0,6.7,,,,,,,,,
28,7,2000,23.52,37.84,0,6.7,,,,,,,,,
29,7,2000,22.78,36.23,0,6.7,,,,,,,,,
30,7,2000,22.29,31.36,0.01,6.1,,,,,,,,,
31,7,2000,20.95,30.5,0,5.9,,,,,,,,,
1,8,2000,19.91,30.66,0,5.6,,,,,,,,,
2,8,2000,19.63,31.49,0,5.7,,,,,,,,,
3,8,2000,20.09,33.18,0,6.7,,,,,,,,,
4,8,2000,20.59,33.73,0,7,,,,,,,,,
5,8,2000,21.84,33.68,0.06,6.4,,,,,,,,,
6,8,2000,22.31,29.8,0.12,5.6,,,,,,,,,
7,8,2000,21.36,29.55,0.01,5.5,,,,,,,,,
8,8,2000,21.46,29.54,0,5.9,,,,,,,,,
9,8,2000,19.62,30.66,0.03,5.1,,,,,,,,,
10,8,2000,21.6,32.01,0.22,5.5,,,,,,,,,
11,8,2000,21.01,31.46,0,5.5,,,,,,,,,
12,8,2000,19.9,32.6,0,5.9,,,,,,,,,
13,8,2000,21.13,35.02,0,7,,,,,,,,,
14,8,2000,22.7,35.51,0.01,5.4,,,,,,,,,
15,8,2000,22.75,30.78,0,5.7,,,,,,,,,
16,8,2000,22.16,31.54,0,5.4,,,,,,,,,
17,8,2000,21.65,31.9,0,5.6,,,,,,,,,
18,8,2000,21.07,33.91,0,6.7,,,,,,,,,
19,8,2000,21.08,35.4,0,6.6,,,,,,,,,
20,8,2000,23.8,39.42,0,7.3,,,,,,,,,
21,8,2000,25.36,38.29,0,7.3,,,,,,,,,
22,8,2000,23.92,38.23,0,7.4,,,,,,,,,
23,8,2000,25.32,40.12,0,7.8,,,,,,,,,
24,8,2000,23.5,39.86,0.01,7.3,,,,,,,,,
25,8,2000,25.83,39.21,0,7.2,,,,,,,,,
26,8,2000,26.47,41.06,0,7.9,,,,,,,,,
27,8,2000,27.11,41.71,0,7.9,,,,,,,,,
28,8,2000,25.64,39.96,0.02,7.4,,,,,,,,,
29,8,2000,23.68,34.01,0.13,5.5,,,,,,,,,
30,8,2000,22.32,34.71,0.01,5.8,,,,,,,,,
31,8,2000,22.45,37.62,1.53,5.7,,,,,,,,,
1,9,2000,25.32,40.41,0.58,7.7,,,,,,,,,
2,9,2000,23.8,33.78,0.76,5.9,,,,,,,,,
3,9,2000,23.17,34.41,0.01,5.8,,,,,,,,,
4,9,2000,22.98,29.85,1.24,5.1,,,,,,,,,
5,9,2000,21.21,30.39,2.11,4.7,,,,,,,,,
6,9,2000,20.53,28.07,0.01,4.7,,,,,,,,,
7,9,2000,19.15,28.12,0.37,4.7,,,,,,,,,
8,9,2000,18.69,28.61,0.01,4.9,,,,,,,,,
9,9,2000,21.42,26.44,4.8,3.5,,,,,,,,,
10,9,2000,21.27,24.85,5.65,3.2,,,,,,,,,
11,9,2000,20.63,27.16,2.74,3.7,,,,,,,,,
12,9,2000,19.67,28.68,0,4,,,,,,,,,
13,9,2000,19.26,30.13,0,4.3,,,,,,,,,
14,9,2000,20.74,30.91,2.13,4.4,,,,,,,,,
15,9,2000,22.04,30,2.56,3.7,,,,,,,,,
16,9,2000,20.26,30.66,0.01,4.8,,,,,,,,,
17,9,2000,20,33.84,0,5.6,,,,,,,,,
18,9,2000,21.26,35.67,0,5.7,,,,,,,,,
19,9,2000,22.5,35,0,5.9,,,,,,,,,
20,9,2000,22.7,37.75,0,6.5,,,,,,,,,
21,9,2000,22.91,35.99,0,5.5,,,,,,,,,
22,9,2000,19.98,27.67,0,4.3,,,,,,,,,
23,9,2000,18.31,27.06,0,4.3,,,,,,,,,
24,9,2000,17.61,28.97,0.04,4.1,,,,,,,,,
25,9,2000,19.8,29.21,1.73,3.7,,,,,,,,,
26,9,2000,19.97,24.83,8.92,3.5,,,,,,,,,
27,9,2000,18.82,26.73,0,3.9,,,,,,,,,
28,9,2000,17.9,25.12,0.04,3.8,,,,,,,,,
29,9,2000,19.13,27.57,2.28,4.3,,,,,,,,,
30,9,2000,19.82,28.97,3.28,4,,,,,,,,,
1,10,2000,19.15,26.26,1.95,3.1,,,,,,,,,
2,10,2000,18.18,25.39,0.31,3.5,,,,,,,,,
3,10,2000,17.42,22,2.69,3.2,,,,,,,,,
4,10,2000,16.69,21.39,2.86,2.7,,,,,,,,,
5,10,2000,17.46,22.5,5.25,2.6,,,,,,,,,
6,10,2000,17.72,23.67,2.34,2.2,,,,,,,,,
7,10,2000,18.42,24.47,2.31,2.9,,,,,,,,,
8,10,2000,17.06,23.2,0,3.1,,,,,,,,,
9,10,2000,17.24,22.13,0.06,3.1,,,,,,,,,
10,10,2000,16.19,23.31,0.01,3.2,,,,,,,,,
11,10,2000,14.76,28.05,0,4.1,,,,,,,,,
12,10,2000,16.49,28.23,0.04,3.7,,,,,,,,,
13,10,2000,15.44,31.78,0,4.2,,,,,,,,,
14,10,2000,21.35,31.84,0.25,4.8,,,,,,,,,
15,10,2000,17.21,23.68,2.54,2,,,,,,,,,
16,10,2000,14.36,23.95,0.16,3,,,,,,,,,
17,10,2000,15.59,25.33,0,3.6,,,,,,,,,
18,10,2000,15.63,23.77,0.06,3.2,,,,,,,,,
19,10,2000,14.84,22.16,0.02,2.7,,,,,,,,,
20,10,2000,15.13,23.34,0.03,2.8,,,,,,,,,
21,10,2000,15.02,24.4,0,2.7,,,,,,,,,
22,10,2000,16.09,23.69,7.68,2.3,,,,,,,,,
23,10,2000,19.17,23.15,2.84,2,,,,,,,,,
24,10,2000,18.14,23.01,1.16,2.3,,,,,,,,,
25,10,2000,17.64,22.32,0.2,2.2,,,,,,,,,
26,10,2000,17.43,23.46,4.83,2.7,,,,,,,,,
27,10,2000,17.35,24.95,3.8,2.4,,,,,,,,,
28,10,2000,16.78,21.21,2.8,2.2,,,,,,,,,
29,10,2000,15.68,23.09,0.3,2.4,,,,,,,,,
30,10,2000,14.36,23.48,0.11,2.4,,,,,,,,,
31,10,2000,14.8,24.16,0.09,2.4,,,,,,,,,
1,11,2000,14.59,26.46,0.01,3.1,,,,,,,,,
2,11,2000,15.81,20.01,1.33,2.1,,,,,,,,,
3,11,2000,13.77,24.17,0.07,2.5,,,,,,,,,
4,11,2000,13.89,27.29,0,3.5,,,,,,,,,
5,11,2000,14.95,21,0.37,2.2,,,,,,,,,
6,11,2000,14.38,19.93,0.62,2.4,,,,,,,,,
